time,input_power,output_power,efficiency,temperature,frequency,fault_code,anomaly
2025-01-04 00:00:00,4037.270890831553,4224.9682573215905,0.9152086604947604,41.92555130660729,50.05694131535174,0,0
2025-01-04 01:00:00,4625.533653369781,5135.375248534356,0.9489723538421144,37.263036666238285,50.163967524412996,0,0
2025-01-04 02:00:00,4510.668583371917,4820.664221601495,0.9685770372131762,37.56035880549034,50.04631327388618,0,0
2025-01-04 03:00:00,5503.128886501446,5365.3974903205635,0.9625386489778492,40.5482689329024,50.049736919875265,0,0
2025-01-04 04:00:00,4630.453692160764,4893.667487241033,0.9704009718655323,37.78734935188689,49.891764586366506,0,0
2025-01-04 05:00:00,4357.022303854776,4318.731020784294,0.99043143759768,45.250527936356534,50.23487120290297,0,0
2025-01-04 06:00:00,5274.663773058466,5577.597489873557,0.9839790348778398,37.616177295497366,49.830294135804245,0,0
2025-01-04 07:00:00,4545.6262095451375,4356.3256748390295,0.9268893057223425,32.21294250868686,49.67760159963837,0,0
2025-01-04 08:00:00,4824.636758745821,4697.779762139726,0.91778593167785,34.794172226548476,49.785803303879185,0,0
2025-01-04 09:00:00,6190.571950440849,5230.834017132798,0.9565370481339702,35.04814650870054,50.206852782286575,0,0
2025-01-04 10:00:00,5393.569277001737,3954.032501392363,0.9229176463688475,38.94660770550669,50.091779564039655,0,0
2025-01-04 11:00:00,4894.479696292663,5447.851041051243,0.9114706135960984,40.8642641342773,50.26238852458641,0,0
2025-01-04 12:00:00,4939.435937027908,4282.102068453159,0.9563248571572317,40.21520174670117,49.73538969496667,0,0
2025-01-04 13:00:00,5453.743793110736,4595.250261073093,0.9613409065097046,41.843635990768085,50.4640436440535,0,0
2025-01-04 14:00:00,5331.4352150523155,4929.986056888954,0.9842228129109802,38.99087990379728,49.94326316295193,0,0
2025-01-04 15:00:00,5037.799744725468,4781.232364761569,0.9653686213998084,39.132372021037455,49.64793130631172,0,0
2025-01-04 16:00:00,5051.779971119712,5155.129226302704,0.9883912017193929,47.00743989720808,50.43915663339513,0,0
2025-01-04 17:00:00,4260.075759781014,4079.6365930630272,0.9571110837067195,44.821430285043505,49.737979547692134,0,0
2025-01-04 18:00:00,4154.9947249655315,5127.353109197723,0.9272745952264128,41.63320192761826,49.920420857296556,0,0
2025-01-04 19:00:00,4911.588862113248,5163.259074498088,0.9664437411234325,43.66668190270891,49.95884955191207,0,0
2025-01-04 20:00:00,4683.357407326927,5263.151623160652,0.8652790741164914,42.397242351511906,50.08881662850006,1,1
2025-01-04 21:00:00,5293.039517170182,4084.6526526151156,0.9382400219804464,50.85587433034528,49.84173930481333,1,1
2025-01-04 22:00:00,5098.589871902813,4138.97914477694,0.9790110093071147,38.27118594397812,50.20786264575516,0,0
2025-01-04 23:00:00,4613.61280325281,4645.93095765367,0.9475349857392764,36.75693615192398,50.150727233902145,0,0
2025-01-05 00:00:00,5081.599229748179,4187.628398413784,0.9609179823423064,33.81705076476589,50.00381336395609,0,0
2025-01-05 01:00:00,4790.883607222539,3988.2144452634734,0.9465133583731625,41.68217521026316,50.2648658868923,0,0
2025-01-05 02:00:00,6033.300689007015,4626.541174250476,0.997580871827942,45.54299103713848,49.986428655832384,0,0
2025-01-05 03:00:00,5193.121149481479,4905.341112655994,0.9668252137265442,39.94876110800257,49.94487082929826,0,0
2025-01-05 04:00:00,4219.696506483536,6059.540788632597,0.9276658973829758,42.59272818253594,50.399620553331765,0,0
2025-01-05 05:00:00,5910.257550109791,5046.903819320561,0.9870519493694924,39.82986418404975,50.05914720845798,0,0
2025-01-05 06:00:00,4683.4254980213755,5588.521499954919,0.9353364048328522,38.23344476129304,49.80286972344147,0,0
2025-01-05 07:00:00,4512.631504609915,4780.13201113189,0.9502739191913308,43.676786236070896,49.82994614396064,0,0
2025-01-05 08:00:00,6071.843326271761,5051.804696790282,0.9593660159165132,34.2872362367697,50.00379162813055,0,0
2025-01-05 09:00:00,5172.918328897782,4734.238037010251,0.9609998394968731,32.54638901621774,49.52040034482753,0,0
2025-01-05 10:00:00,5350.383003602743,6007.4054475226,0.9596744444697679,34.23080071235832,49.87340210695698,0,0
2025-01-05 11:00:00,5366.5300579360755,4491.484111411924,0.9273390898932109,43.414351913104355,49.97992120230662,0,0
2025-01-05 12:00:00,4897.005141881098,4552.511564940064,0.9597406927032421,40.34884442754435,49.966560495936456,0,0
2025-01-05 13:00:00,4713.79736490684,5158.443309445292,0.972012918742714,41.50615191698715,49.74851135045134,0,0
2025-01-05 14:00:00,4795.37127253113,4893.362806637697,0.9714372805998831,46.707691973830194,49.910296841712025,0,0
2025-01-05 15:00:00,5804.433139622017,4609.127098435298,0.9239637481309592,35.346641301795394,50.23596077943308,0,0
2025-01-05 16:00:00,5101.893776603404,5232.169716932171,0.9368869423703794,44.816681476655475,50.19462976606858,0,0
2025-01-05 17:00:00,5656.457519858068,4781.483775870995,0.9291095670759824,38.41470234340549,50.019123278945806,0,0
2025-01-05 18:00:00,4961.777436385751,4778.311472648676,0.9567962598400089,37.80655649901305,49.9862180047218,0,0
2025-01-05 19:00:00,4622.308211328128,4903.762038388001,0.9189670443510487,40.32488150900642,49.96767465030762,0,0
2025-01-05 20:00:00,4278.891763065973,4019.6456897194475,0.9275451445543705,40.950945022719445,50.047262012518985,0,0
2025-01-05 21:00:00,5324.00159257702,4083.0357036947535,0.9366973002069754,39.15783144170704,50.020513768934904,0,0
2025-01-05 22:00:00,5847.049039205986,5289.103025664063,0.9140641977553855,42.441257204246526,50.064828194174204,0,0
2025-01-05 23:00:00,4557.013495876749,4495.367248087123,0.9494440179228181,40.34097230724431,50.10035883498777,0,0
2025-01-06 00:00:00,5256.68628431901,4740.171893305637,0.9078700952198381,39.20267353299016,49.75777850216256,0,0
2025-01-06 01:00:00,4312.192142159624,5525.597386255317,0.9597068953908706,38.334863456880875,49.93794626167706,0,0
2025-01-06 02:00:00,4722.1516614690545,4760.459644831687,0.9420595672266224,40.9533858628706,50.03958248197924,0,0
2025-01-06 03:00:00,5133.968392687274,4705.460033651778,0.9375203358552711,34.57336869021558,49.806832984655294,0,0
2025-01-06 04:00:00,4135.852957164799,5203.23491527288,0.9407850275686148,35.702144680080046,49.86523572912812,0,0
2025-01-06 05:00:00,4990.988373635309,4530.7807875512135,0.9487922781540923,38.530199723215276,49.95642065847628,0,0
2025-01-06 06:00:00,4581.649763291427,5341.318153176918,0.9618573236548623,42.17950023875836,49.96623306835269,0,0
2025-01-06 07:00:00,5302.379612869137,5194.001063746416,0.9763419454719423,48.57140049489943,50.043320557378266,0,0
2025-01-06 08:00:00,4917.299678923235,5623.649937888751,0.970278116304299,39.36269745646559,49.83039384740841,0,0
2025-01-06 09:00:00,5469.719509733792,4489.34563052526,0.9946337664555323,32.90307483465695,50.193604090978944,0,0
2025-01-06 10:00:00,4860.200856627593,5415.138590791086,0.963505944187549,36.8390099614708,49.964584821898235,0,0
2025-01-06 11:00:00,4318.810240085246,5049.341448151767,0.896895083581874,53.33376340317993,50.02903954032108,1,1
2025-01-06 12:00:00,4256.519959481868,4203.58512734624,0.9408593636133674,36.11887156420421,49.92603351166375,0,0
2025-01-06 13:00:00,4045.4952482210156,3631.7206089999045,0.9415240208611493,34.777018968486225,50.047130150038505,0,0
2025-01-06 14:00:00,5316.4789163049945,4440.8879030571015,0.9607807605313183,42.614675606456316,50.33424423188813,0,0
2025-01-06 15:00:00,6278.865459634497,4931.556513305589,0.9300111171644359,41.85952024357165,49.92417623147742,0,0
2025-01-06 16:00:00,5217.619068592566,4996.806569673513,0.9545795227838387,34.10983702897281,49.89110072911606,0,0
2025-01-06 17:00:00,5836.02344100217,4773.413520621721,0.9496227020839223,36.420026618177275,49.83396888900447,0,0
2025-01-06 18:00:00,5566.78664539451,4777.441785334635,0.9354380588699542,44.97868070726998,49.98807563006338,0,0
2025-01-06 19:00:00,4740.8319950629575,4743.3029249549145,0.9289761941406763,43.41137708037736,49.98575926394606,0,0
2025-01-06 20:00:00,5632.657990495312,5264.047710182261,1.0,35.21051393679529,50.01028860291964,0,0
2025-01-06 21:00:00,4760.712654243743,4153.669635772618,0.9220685766756341,32.04444258035286,50.093651175947265,0,0
2025-01-06 22:00:00,4770.646065230821,4920.730435890425,0.9486448287130677,41.07407166344348,50.06843362140948,0,0
2025-01-06 23:00:00,4895.703837031845,4429.761925861631,0.9744516761631441,38.81572801904508,49.99549570369346,0,0
2025-01-07 00:00:00,4919.400988836435,4392.056520724154,0.9605811372985655,40.72696758690829,50.390760313607785,0,0
2025-01-07 01:00:00,5330.684731593074,5329.303753758077,0.9405292888808867,42.53864777537575,50.13813605681842,0,0
2025-01-07 02:00:00,4664.556632054598,4357.531615386026,0.9261570572890931,36.17492233041591,49.782148011431865,0,0
2025-01-07 03:00:00,5444.551389291489,4737.2167947450625,0.9525957288651904,38.271417893656405,49.69095960284755,0,0
2025-01-07 04:00:00,5437.372041515735,5681.324280845548,0.8972096950173023,36.403765905176805,49.860870174893115,0,0
2025-01-07 05:00:00,5171.481766222242,5177.134635636754,0.9533973412079173,36.54705986807804,50.03053167601003,0,0
2025-01-07 06:00:00,5969.8059543037225,4595.26335916783,0.9506965317378907,42.259036773297716,49.84410006880644,0,0
2025-01-07 07:00:00,5643.696324329154,4632.4321237173535,0.971402438570532,40.57627432537766,49.87447455103869,0,0
2025-01-07 08:00:00,5534.864645100232,4247.7586956037685,0.9271332051383113,33.748232919557054,50.005213407715296,0,0
2025-01-07 09:00:00,5033.076687271626,5385.290359019724,0.9435305720030787,42.90041456766605,49.93160546822274,0,0
2025-01-07 10:00:00,5175.883068907163,5255.10831356448,0.9587380329367503,38.5997197016872,49.59045985150631,0,0
2025-01-07 11:00:00,5261.903681543877,5108.971023241402,0.9541113551740712,43.08466162731169,50.21543530569848,0,0
2025-01-07 12:00:00,5006.620686763803,5158.574825164113,0.9231470700617915,35.94104781621505,50.16899137818137,0,0
2025-01-07 13:00:00,4812.215269845765,4451.46392577116,0.9370499653923223,36.297247925209476,49.74297582833739,0,0
2025-01-07 14:00:00,3797.143628561844,4103.439400768867,0.9779982312046278,41.00684919242667,50.01137821993157,0,0
2025-01-07 15:00:00,5358.882704562411,5052.243191386714,0.9551865277058222,35.6141596473213,49.776689693942664,0,0
2025-01-07 16:00:00,5520.723608441677,5199.851043129627,0.9167176770404554,38.900475317032935,49.878240684029,0,0
2025-01-07 17:00:00,4419.440571921582,5523.171007407133,0.9676646429335467,35.159706150562904,50.09723059017107,0,0
2025-01-07 18:00:00,5302.584324860246,4709.599407176957,0.9180147054789444,38.4345210677134,50.16200942348001,0,0
2025-01-07 19:00:00,4704.236660841238,4643.9619246388565,0.9438595900477449,39.87258307278041,50.157328587829234,0,0
2025-01-07 20:00:00,4816.735408796463,4692.332907898744,0.9612655310915295,40.06103173960303,50.04896784081999,0,0
2025-01-07 21:00:00,5655.380263681677,5101.8347214447995,0.9742741176003746,38.5410109149346,50.25504114728649,0,0
2025-01-07 22:00:00,4504.682804892993,4673.059822796139,0.903241515246784,41.33340120127255,49.877887660114126,0,0
2025-01-07 23:00:00,4503.92610565339,4776.492410956497,0.964231802149414,40.59119618204815,49.92227416726214,0,0
2025-01-08 00:00:00,5902.417182821999,5173.973801057529,0.9672344928010093,39.64253334505278,49.48107442335093,0,0
2025-01-08 01:00:00,4927.221650731808,4518.373730144819,0.9388596906368374,37.496597869155586,49.98138869643366,0,0
2025-01-08 02:00:00,5623.2727966155335,5426.019293439794,0.9518181817886869,44.272974998314034,50.11593869280731,0,0
2025-01-08 03:00:00,4200.6485690855325,5084.890053296959,0.888960565453173,41.54514883293038,50.05705192240178,0,0
2025-01-08 04:00:00,4240.698365204574,3964.070716796858,0.8950403937038417,35.85556454443202,49.87519592935133,0,0
2025-01-08 05:00:00,4543.527742210789,4568.090611562236,0.972170654400165,42.59553550276197,50.16890512126291,0,0
2025-01-08 06:00:00,4759.269611733655,3889.045425807251,0.9392220954202806,43.501974547810704,49.98523384952409,0,0
2025-01-08 07:00:00,4298.356701673444,4711.49427077094,0.9430757553699571,39.67374096283129,50.15328534240174,0,0
2025-01-08 08:00:00,5184.648238215,4575.760003145759,0.9546935280738805,39.93965069570157,50.097229937021254,0,0
2025-01-08 09:00:00,5217.297084328391,5175.684641640085,0.9426813557844625,31.764517282467146,50.284901791780605,0,0
2025-01-08 10:00:00,4550.928561080731,4403.5417429701,0.940826157329261,36.626235693373104,50.06787267251324,0,0
2025-01-08 11:00:00,4590.700650304599,4974.480750870521,0.9578897812382009,43.37477766541062,50.121988534586855,0,0
2025-01-08 12:00:00,4656.609283074219,5055.981424260795,0.9200892748464122,36.86950720718984,49.98465658225898,0,0
2025-01-08 13:00:00,4417.557100553479,4915.737683502606,0.9731983530372118,39.3606323112745,49.8994219699842,0,0
2025-01-08 14:00:00,3552.221150011041,5313.0556117976375,0.9453949995025129,36.565519479736935,50.09814644151207,0,0
2025-01-08 15:00:00,4957.479846927567,5730.729982878844,0.9298868299851825,40.923262339326925,50.300546139507944,0,0
2025-01-08 16:00:00,4784.781153649512,4850.373874214581,0.9271958063095533,41.574970220571565,49.87682387041541,0,0
2025-01-08 17:00:00,4835.9270775867135,4982.330782600666,0.9508530377291065,41.68189864694073,49.950372734242485,0,0
2025-01-08 18:00:00,4494.098239495614,4403.87537077555,0.9438728458044324,35.442556161573194,50.00533008704353,0,0
2025-01-08 19:00:00,5405.248749575134,4341.214463689541,0.9190231985096248,40.42680842734622,50.136979261988344,0,0
2025-01-08 20:00:00,6212.695794708541,5265.223342649728,0.9379632978924373,46.30627904528756,50.069091596577636,0,0
2025-01-08 21:00:00,4582.957571989422,5205.686477746511,0.9338160199423436,42.99395495393865,50.18261263128668,0,0
2025-01-08 22:00:00,5699.848069486174,4336.671056622931,0.9752371307304174,40.373324944364356,50.394781895128226,0,0
2025-01-08 23:00:00,5183.324906073647,4211.300755870738,0.9526090482994348,32.27610263251584,49.87221973800276,0,0
2025-01-09 00:00:00,5017.709945891217,4508.068437893735,0.9813867885674111,39.002574087560824,50.12194579562908,0,0
2025-01-09 01:00:00,4827.9386317185845,4736.37991375465,0.9358005155126548,46.58546232259044,50.06412795563743,0,0
2025-01-09 02:00:00,4958.391564883004,4615.89311618254,0.9441773622251194,45.2744273440524,50.00380804348559,0,0
2025-01-09 03:00:00,5574.795344849314,4872.231690749513,0.9577310645047142,41.84567329914585,50.12121704473536,0,0
2025-01-09 04:00:00,4430.9595195217435,5212.678130567672,0.9620826522114806,37.12267835162085,49.946639395920315,0,0
2025-01-09 05:00:00,4862.496634424274,5007.9469704397225,0.9644198214490592,40.2091159297818,50.064609146329396,0,0
2025-01-09 06:00:00,5624.500103911251,5041.254448957856,0.9322438089513304,43.0939233335421,49.73894151405721,0,0
2025-01-09 07:00:00,5491.857346763999,3696.808622516005,0.9328064172601881,43.76215677451705,49.89223694437884,1,0
2025-01-09 08:00:00,4438.707030524878,4073.7436409464126,0.9428915945702564,41.25048122258332,50.20950416282195,0,0
2025-01-09 09:00:00,4908.704061109477,4441.594436559274,0.9796181372817119,43.4201587308706,50.201816596520885,0,0
2025-01-09 10:00:00,5364.003923917014,4515.872858328222,0.9299863363313692,39.76522968134864,50.05188665934364,0,0
2025-01-09 11:00:00,5331.714059660549,5177.922525722655,0.9394614998768669,39.58837334763734,49.90939004912205,0,0
2025-01-09 12:00:00,5487.567260621644,4404.494355839341,0.9645971582884637,38.16433991291199,50.16505316593699,0,0
2025-01-09 13:00:00,5192.142944083649,5100.117447610815,0.9635270852949763,41.69814732947333,50.24729747629933,0,0
2025-01-09 14:00:00,5275.976573997892,4446.702417537166,0.9611083673563583,44.00136108893529,49.9175266260218,0,0
2025-01-09 15:00:00,5171.398210963579,4259.602070673233,0.951616871615586,42.833775482941945,49.708996062669634,0,0
2025-01-09 16:00:00,5789.866538763945,4280.497653430294,0.9286973275690052,35.12785407459156,50.0898269850908,0,0
2025-01-09 17:00:00,4789.0944102843905,5816.21992198015,0.9361844814219572,35.342102739308494,50.18275365548149,0,0
2025-01-09 18:00:00,5024.0955814726085,4436.685764170503,0.972529803518579,44.41455953404986,50.11749670526761,1,0
2025-01-09 19:00:00,4492.515583841146,5110.944243987154,0.9654727466651147,40.70629125513777,50.31301583944599,0,0
2025-01-09 20:00:00,4393.989116597793,4098.810706612409,0.9233003018444906,40.862592605906634,50.31386013310563,0,0
2025-01-09 21:00:00,5162.478350529191,5438.518051880431,0.9673891525940964,40.7724585347601,49.93892054067064,0,0
2025-01-09 22:00:00,4637.9068670290735,4957.068515278671,0.9761755687752867,47.006558006294256,50.03979887711542,0,0
2025-01-09 23:00:00,4971.157198551322,4923.290490956799,0.9510766157742734,38.214860727376326,49.90069303159739,0,0
2025-01-10 00:00:00,5808.874655262104,4986.222295414494,0.9585256236135921,44.466536542704574,49.79558726067854,0,0
2025-01-10 01:00:00,5779.968851186411,5035.7998760004075,0.9702297037115242,40.934428097280666,49.8073121390396,0,0
2025-01-10 02:00:00,6112.02238934415,5164.080266480196,0.9360856720767519,33.59794808293979,50.14340427065261,0,0
2025-01-10 03:00:00,5818.826254199561,4530.406161805938,0.9965919560924296,36.70059087994953,50.060577504137285,0,0
2025-01-10 04:00:00,6201.509095892745,4504.085267802545,0.9744615595729306,37.57187766521622,50.17799216810017,0,0
2025-01-10 05:00:00,5218.264833906281,4822.15074512163,0.9604805629440691,44.372432057864465,50.506324281993294,0,0
2025-01-10 06:00:00,4548.489708677708,5107.992492188239,0.8855398337033638,52.41084998787653,50.09997352064828,1,1
2025-01-10 07:00:00,4499.80371525726,4770.00503569988,0.9598955488922749,41.41541540311336,49.84241588417992,0,0
2025-01-10 08:00:00,5698.16530372076,5148.255808109597,0.9187943500267111,37.90890688127482,50.20702536413499,0,0
2025-01-10 09:00:00,5025.81325140521,5078.0265522158625,0.9916417553581923,36.35607553579905,49.83869754153178,0,0
2025-01-10 10:00:00,5063.065757923008,4702.357532362788,0.9725778314688469,44.550324074646404,50.34966737695695,0,0
2025-01-10 11:00:00,4725.464456023094,4013.7690135986177,0.979280271936045,34.86179036433577,49.605710168265595,0,0
2025-01-10 12:00:00,4785.4130301753585,4573.41242459074,0.9506151432736738,39.58443886300954,49.89069020993285,0,0
2025-01-10 13:00:00,5191.879644888462,5584.258755214354,0.9427942160784074,49.45788484128003,50.124427654622195,0,0
2025-01-10 14:00:00,4472.388254937981,4953.026842817565,0.9365138559329944,37.920851247849384,50.23550419876491,0,0
2025-01-10 15:00:00,5128.569232904048,4512.202440928459,0.9662714921769361,34.913207081283545,49.86460337474196,0,0
2025-01-10 16:00:00,5755.540097567565,4912.793209923555,0.9397490584068745,32.938167898807286,49.828348406429335,0,0
2025-01-10 17:00:00,3933.1820791705895,5104.4898307475105,0.9462528613363058,49.616017691322796,50.02967343832727,0,0
2025-01-10 18:00:00,4229.344060961444,4512.420475746765,0.960927982533505,41.394508397822186,50.38179877004648,0,0
2025-01-10 19:00:00,5337.804980751529,5355.922752354853,0.9368134336632732,36.52369756559422,49.692324473333635,0,0
2025-01-10 20:00:00,5681.983936830432,5023.064109523642,0.9708789352796637,39.24345352340633,49.937175980565506,0,0
2025-01-10 21:00:00,4755.053634930159,4305.041052072447,0.9496451784422029,37.348176728961406,50.05203700394516,0,0
2025-01-10 22:00:00,4000.8796924777307,5185.364828944068,0.9198376136340806,32.545775838828774,49.84081012735176,0,0
